item_id,mod_namespace,audit_scope,equipment_type,inclusion_evidence,active_recipe_count,recipe_ids,recipe_types,required_materials_or_tags,effective_recipe_sources,quest_reference_count,quest_references,earliest_realistic_era,earliest_era_evidence,mining_tier,mineable_block_hardness,mining_speed,durability,energy_capacity,attack_damage,attack_speed,range,ammunition_or_energy_use,special_abilities,environmental_advantages,repair_method,renewable_resource_requirements,overlap_or_invalidation,recommended_era,recommended_adjustment,progression_role,property_evidence_status,confirmation_notes
oritech:promethium_pickaxe,oritech,player_tool_or_weapon,_pickaxe,direct_equipment_registry_suffix,1,oritech:crafting/prompick,minecraft:crafting_shaped,oritech:destroyer_block;oritech:prometheum_ingot,mod_jar:oritech-neoforge-1.21.1-1.2.10.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:bone_axe,primitivestart,player_tool_or_weapon,_axe,direct_equipment_registry_suffix,2,primitivestart:bone_axe_left;primitivestart:bone_axe_right,minecraft:crafting_shaped,#primitivestart:bones;#primitivestart:sticks,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/lets_get_started_shall_we.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:bone_hoe,primitivestart,player_tool_or_weapon,_hoe,direct_equipment_registry_suffix,2,primitivestart:bone_hoe_left;primitivestart:bone_hoe_right,minecraft:crafting_shaped,#primitivestart:bones;#primitivestart:sticks,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:bone_pickaxe,primitivestart,player_tool_or_weapon,_pickaxe,direct_equipment_registry_suffix,1,primitivestart:bone_pickaxe,minecraft:crafting_shaped,#primitivestart:bones;#primitivestart:sticks,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/lets_get_started_shall_we.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:bone_shovel,primitivestart,player_tool_or_weapon,_shovel,direct_equipment_registry_suffix,1,primitivestart:bone_shovel,minecraft:crafting_shaped,#primitivestart:bones;#primitivestart:sticks,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/lets_get_started_shall_we.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:bone_sword,primitivestart,player_tool_or_weapon,_sword,direct_equipment_registry_suffix,1,primitivestart:bone_sword,minecraft:crafting_shaped,#primitivestart:bones;#primitivestart:sticks,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:plated_bone_axe,primitivestart,player_tool_or_weapon,_axe,direct_equipment_registry_suffix,1,primitivestart:plated_bone_axe,minecraft:smithing_transform,minecraft:gold_ingot;primitivestart:plating_upgrade_smithing_template;primitivestart:reinforced_bone_axe,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:plated_bone_hoe,primitivestart,player_tool_or_weapon,_hoe,direct_equipment_registry_suffix,1,primitivestart:plated_bone_hoe,minecraft:smithing_transform,minecraft:gold_ingot;primitivestart:plating_upgrade_smithing_template;primitivestart:reinforced_bone_hoe,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:plated_bone_pickaxe,primitivestart,player_tool_or_weapon,_pickaxe,direct_equipment_registry_suffix,1,primitivestart:plated_bone_pickaxe,minecraft:smithing_transform,minecraft:gold_ingot;primitivestart:plating_upgrade_smithing_template;primitivestart:reinforced_bone_pickaxe,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/era_01_mechanical_reconstruction.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:plated_bone_shovel,primitivestart,player_tool_or_weapon,_shovel,direct_equipment_registry_suffix,1,primitivestart:plated_bone_shovel,minecraft:smithing_transform,minecraft:gold_ingot;primitivestart:plating_upgrade_smithing_template;primitivestart:reinforced_bone_shovel,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:plated_bone_sword,primitivestart,player_tool_or_weapon,_sword,direct_equipment_registry_suffix,1,primitivestart:plated_bone_sword,minecraft:smithing_transform,minecraft:gold_ingot;primitivestart:plating_upgrade_smithing_template;primitivestart:reinforced_bone_sword,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:reinforced_bone_axe,primitivestart,player_tool_or_weapon,_axe,direct_equipment_registry_suffix,1,primitivestart:reinforced_bone_axe,minecraft:smithing_transform,minecraft:raw_copper;primitivestart:bone_axe;primitivestart:reinforcement_upgrade_smithing_template,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:reinforced_bone_hoe,primitivestart,player_tool_or_weapon,_hoe,direct_equipment_registry_suffix,1,primitivestart:reinforced_bone_hoe,minecraft:smithing_transform,minecraft:raw_copper;primitivestart:bone_hoe;primitivestart:reinforcement_upgrade_smithing_template,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:reinforced_bone_pickaxe,primitivestart,player_tool_or_weapon,_pickaxe,direct_equipment_registry_suffix,1,primitivestart:reinforced_bone_pickaxe,minecraft:smithing_transform,minecraft:raw_copper;primitivestart:bone_pickaxe;primitivestart:reinforcement_upgrade_smithing_template,kubejs_override:Infinite Domain,1,config/ftbquests/quests/chapters/era_01_mechanical_reconstruction.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:reinforced_bone_shovel,primitivestart,player_tool_or_weapon,_shovel,direct_equipment_registry_suffix,1,primitivestart:reinforced_bone_shovel,minecraft:smithing_transform,minecraft:raw_copper;primitivestart:bone_shovel;primitivestart:reinforcement_upgrade_smithing_template,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
primitivestart:reinforced_bone_sword,primitivestart,player_tool_or_weapon,_sword,direct_equipment_registry_suffix,1,primitivestart:reinforced_bone_sword,minecraft:smithing_transform,minecraft:raw_copper;primitivestart:bone_sword;primitivestart:reinforcement_upgrade_smithing_template,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
quark:crab_shell,quark,ammunition_or_explosive,shell,ordnance_registry_suffix,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
quark:flamerang,quark,player_tool_or_weapon,flamerang,direct_equipment_registry_suffix,1,quark:tools/smithing/flamerang_smithing,minecraft:smithing_transform,minecraft:netherite_ingot;minecraft:netherite_upgrade_smithing_template;quark:pickarang,mod_jar:Quark-4.1-482.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
quark:hammer,quark,player_tool_or_weapon,hammer,direct_equipment_registry_suffix,1,quark:experimental/crafting/hammer,minecraft:crafting_shaped,minecraft:iron_block;quark:stick_block,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
quark:pickarang,quark,player_tool_or_weapon,pickarang,direct_equipment_registry_suffix,2,quark:tools/crafting/pickarang_heart;quark:tools/crafting/pickarang_no_heart,minecraft:crafting_shaped,#minecraft:planks;minecraft:diamond_block;quark:diamond_heart,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
rocketnautics:space_helmet,rocketnautics,material_progression_equipment,material_progression_equipment,environmental_equipment_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
rpg_companions_tiny_dragons:dragon_trainers_staff,rpg_companions_tiny_dragons,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,rpg_companions_tiny_dragons:rcp_dragon_trainers_staff,minecraft:crafting_shaped,minecraft:bone;quark:stick_block;rpg_companions_tiny_dragons:dragon_skull,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
simulated:creative_physics_staff,simulated,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,0,,,,,1,config/ftbquests/quests/chapters/mastery_era_08.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
simulated:plunger_launcher,simulated,powered_or_ranged_equipment,launcher,powered_equipment_registry_name,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
spore:acidic_assassin,spore,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,spore:assassin_recipe_surgery,spore:surgery,spore:acidic_gland;spore:corrosive_reagent;spore:innards;spore:reforged_biomass_a;spore:reforged_biomass_t;spore:reforged_biomass_w;spore:skull_soup;spore:spine;spore:voracious_reagent,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
spore:bile_blaster,spore,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,spore:bileblaster_recipe_surgery,spore:surgery,spore:gastric_reagent;spore:hyperbolized_liver;spore:innards;spore:reforged_biomass_a;spore:reforged_biomass_t;spore:reforged_biomass_w;spore:skull_soup;spore:spine;spore:tumor;spore:voracious_reagent,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
spore:cleaver,spore,player_tool_or_weapon,cleaver,direct_equipment_registry_suffix,1,spore:cleaver_recipe_surgery,spore:surgery,spore:fleshy_bone;spore:fleshy_claw;spore:living_core,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,750,,14,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:combat_pickaxe,spore,player_tool_or_weapon,_pickaxe,direct_equipment_registry_suffix,1,spore:combat_pickaxe_recipe_surgery,spore:surgery,spore:claw;spore:fleshy_bone;spore:fleshy_claw;spore:hardened_bind;spore:living_core;spore:vigil_eye,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,1000,,9,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:combat_shovel,spore,player_tool_or_weapon,_shovel,direct_equipment_registry_suffix,1,spore:shovel_recipe_surgery,spore:surgery,spore:claw;spore:fleshy_bone;spore:living_core,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,1000,,9,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:fungal_shell,spore,ammunition_or_explosive,shell,ordnance_registry_suffix,0,,,,,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
spore:gas_mask,spore,material_progression_equipment,material_progression_equipment,environmental_equipment_registry_name,1,spore:gas_mask,minecraft:crafting_shaped,allthecompressed:sponge_1x;minecraft:black_wool;minecraft:iron_block,kubejs_override:Infinite Domain,2,config/ftbquests/quests/chapters/scavenging_defense_containment.snbt;config/ftbquests/quests/chapters/the_rot_spore_threat_dossier.snbt,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
spore:greatsword,spore,player_tool_or_weapon,greatsword,direct_equipment_registry_suffix,1,spore:greatsword_recipe_surgery,spore:surgery,spore:armor_fragment;spore:claw;spore:fleshy_bone;spore:fleshy_claw;spore:living_core;spore:plated_muscle,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,750,,12,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:halberd,spore,player_tool_or_weapon,halberd,direct_equipment_registry_suffix,1,spore:halberd_recipe_surgery,spore:surgery,spore:fleshy_bone;spore:fleshy_claw;spore:hardened_bind;spore:living_core,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,750,,11,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:infected_bow,spore,player_tool_or_weapon,_bow,direct_equipment_registry_suffix,1,spore:bow_recipe_surgery,spore:surgery,spore:claw;spore:fleshy_claw;spore:tendons,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,350,,5,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:infected_crossbow,spore,player_tool_or_weapon,_crossbow,direct_equipment_registry_suffix,1,spore:infected_crossbow_surgery,spore:surgery,spore:claw;spore:fleshy_claw;spore:hardened_bind;spore:living_core;spore:tendons,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,350,,,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:infected_spear,spore,player_tool_or_weapon,_spear,direct_equipment_registry_suffix,1,spore:spear_recipe_surgery,spore:surgery,spore:claw;spore:fleshy_bone;spore:fleshy_claw;spore:living_core;spore:spine,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,600,,11,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:knife,spore,player_tool_or_weapon,knife,direct_equipment_registry_suffix,2,spore:knife;spore:knife_recipe_surgery,minecraft:crafting_shaped;spore:surgery,minecraft:bone;spore:claw;spore:mutated_fiber;spore:mutated_heart,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,250,,6,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:mace,spore,player_tool_or_weapon,mace,direct_equipment_registry_suffix,1,spore:mace_recipe_surgery,spore:surgery,spore:fleshy_bone;spore:hardened_bind;spore:living_core;spore:spike,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,600,,14,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:maul,spore,player_tool_or_weapon,maul,direct_equipment_registry_suffix,1,spore:maul_recipe_surgery,spore:surgery,spore:fleshy_bone;spore:hardened_bind;spore:living_core,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,1000,,9,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:mistmaker,spore,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,spore:mistmaker_recipe_surgery,spore:surgery,spore:amalgamated_heart;spore:innards;spore:plated_muscle;spore:reforged_biomass_a;spore:reforged_biomass_t;spore:reforged_biomass_w;spore:spine;spore:tumor;spore:voracious_reagent,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
spore:rapier,spore,player_tool_or_weapon,rapier,direct_equipment_registry_suffix,1,spore:rapier_recipe_surgery,spore:surgery,spore:claw;spore:corrosive_sack;spore:fleshy_bone;spore:fleshy_claw;spore:living_core;spore:mutated_fiber,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,750,,9,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:reaver,spore,player_tool_or_weapon,reaver,direct_equipment_registry_suffix,0,,,,,0,,,,,,,300,,6,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:saber,spore,player_tool_or_weapon,saber,direct_equipment_registry_suffix,1,spore:saber_recipe_surgery,spore:surgery,spore:claw;spore:fleshy_bone;spore:fleshy_claw;spore:living_core;spore:mutated_fiber,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,750,,10,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:scythe,spore,player_tool_or_weapon,scythe,direct_equipment_registry_suffix,1,spore:scythe_recipe_surgery,spore:surgery,spore:claw;spore:fleshy_bone;spore:fleshy_claw;spore:living_core;spore:mutated_fiber,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,750,,10,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:shield,spore,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,spore:shield_recipe_surgery,spore:surgery,spore:armor_plate;spore:living_core;spore:plated_muscle;spore:shield_fragment,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,1000,,5,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:sickle,spore,player_tool_or_weapon,sickle,direct_equipment_registry_suffix,1,spore:sickle_recipe_surgery,spore:surgery,spore:living_core;spore:sickle_fragment;spore:spine;spore:spine_fragment,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,600,,9,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:syringe_gun,spore,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,0,,,,,0,,,,,,,300,,5,,,,,,,,,,,,installed_config_verified_partial,"Attack speed, reach, abilities, repair, and mining behavior still need confirmation"
spore:terroriser,spore,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,spore:terroriser_recipe_surgery,spore:surgery,spore:alveolic_sack;spore:amalgamated_heart;spore:reforged_biomass_a;spore:reforged_biomass_t;spore:reforged_biomass_w;spore:rotten_syringe;spore:skull_soup;spore:spine;spore:tumor;spore:voracious_reagent,mod_jar:spore_1.21.1_2.2.0j_neo.jar,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
