"id","node_kind","namespace"
"recipe:createnuclear:crushing/crushed_raw_uranium","recipe","recipe"
"recipe:createnuclear:cut_autunite_brick_slab","recipe","recipe"
"recipe:createnuclear:cut_autunite_brick_slab_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:cut_autunite_brick_slab_recycling","recipe","recipe"
"recipe:createnuclear:cut_autunite_brick_stairs","recipe","recipe"
"recipe:createnuclear:cut_autunite_brick_stairs_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:cut_autunite_brick_wall","recipe","recipe"
"recipe:createnuclear:cut_autunite_brick_wall_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:cut_autunite_bricks_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:cut_autunite_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:cut_autunite_slab","recipe","recipe"
"recipe:createnuclear:cut_autunite_slab_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:cut_autunite_slab_recycling","recipe","recipe"
"recipe:createnuclear:cut_autunite_stairs","recipe","recipe"
"recipe:createnuclear:cut_autunite_stairs_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:cut_autunite_wall","recipe","recipe"
"recipe:createnuclear:cut_autunite_wall_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:enriched/enriched_yellowcake","recipe","recipe"
"recipe:createnuclear:enriched/enriching_campfire","recipe","recipe"
"recipe:createnuclear:item_application/reactor_casing_from_steel_and_brass_casing","recipe","recipe"
"recipe:createnuclear:item_application/reactor_input_from_hopper_and_reactor_casing","recipe","recipe"
"recipe:createnuclear:item_application/reactor_output_from_shaft_and_reactor_casing","recipe","recipe"
"recipe:createnuclear:layered_autunite_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:mechanical_crafting/graphite_rod","recipe","recipe"
"recipe:createnuclear:mechanical_crafting/reactor_controller","recipe","recipe"
"recipe:createnuclear:mechanical_crafting/reactor_cooler","recipe","recipe"
"recipe:createnuclear:mechanical_crafting/reactor_core","recipe","recipe"
"recipe:createnuclear:mechanical_crafting/reactor_frame","recipe","recipe"
"recipe:createnuclear:mechanical_crafting/uranium_rod","recipe","recipe"
"recipe:createnuclear:mixing/steel","recipe","recipe"
"recipe:createnuclear:mixing/uranium_fluid","recipe","recipe"
"recipe:createnuclear:polished_cut_autunite_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:polished_cut_autunite_slab","recipe","recipe"
"recipe:createnuclear:polished_cut_autunite_slab_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:polished_cut_autunite_slab_recycling","recipe","recipe"
"recipe:createnuclear:polished_cut_autunite_stairs","recipe","recipe"
"recipe:createnuclear:polished_cut_autunite_stairs_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:polished_cut_autunite_wall","recipe","recipe"
"recipe:createnuclear:polished_cut_autunite_wall_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:pressing/graphene","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/black_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/blue_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/brown_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/cyan_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/gray_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/green_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/light_blue_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/light_gray_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/lime_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/magenta_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/orange_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/pink_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/purple_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/red_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/white_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/cloth/yellow_cloth","recipe","recipe"
"recipe:createnuclear:shapeless/reactor_blueprint_item_clear","recipe","recipe"
"recipe:createnuclear:small_autunite_brick_slab","recipe","recipe"
"recipe:createnuclear:small_autunite_brick_slab_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:small_autunite_brick_slab_recycling","recipe","recipe"
"recipe:createnuclear:small_autunite_brick_stairs","recipe","recipe"
"recipe:createnuclear:small_autunite_brick_stairs_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:small_autunite_brick_wall","recipe","recipe"
"recipe:createnuclear:small_autunite_brick_wall_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:small_autunite_bricks_from_stone_types_autunite_stonecutting","recipe","recipe"
"recipe:createnuclear:smelting/lead_ingot_for_lead","recipe","recipe"
"recipe:createnuclear:smelting/lead_ingot_for_lead_ore","recipe","recipe"
"recipe:createnuclear:smelting/lead_ingot_for_raw_lead","recipe","recipe"
"recipe:createnuclear:smelting/raw_uranium_for_uranium_ore","recipe","recipe"
"recipe:createoritechcompat:blasting/nickel_ingot_from_crushed","recipe","recipe"
"recipe:createoritechcompat:blasting/platinum_ingot_from_crushed","recipe","recipe"
"recipe:createoritechcompat:crushing/biomass","recipe","recipe"
"recipe:createoritechcompat:crushing/biomass_from_hay_block","recipe","recipe"
"recipe:createoritechcompat:crushing/biomass_from_packed_wheat","recipe","recipe"
"recipe:createoritechcompat:crushing/uranium_crystal","recipe","recipe"
"recipe:createoritechcompat:mixing/adamant_ingot","recipe","recipe"
"recipe:createoritechcompat:mixing/biosteel_ingot","recipe","recipe"
"recipe:createoritechcompat:mixing/dirt","recipe","recipe"
"recipe:createoritechcompat:mixing/duratium_ingot","recipe","recipe"
"recipe:createoritechcompat:mixing/electrum_ingot","recipe","recipe"
"recipe:createoritechcompat:mixing/energite_ingot","recipe","recipe"
"recipe:createoritechcompat:mixing/steel_ingot","recipe","recipe"
"recipe:createoritechcompat:smelting/nickel_ingot_from_crushed","recipe","recipe"
"recipe:createoritechcompat:smelting/platinum_ingot_from_crushed","recipe","recipe"
"recipe:createoritechcompat:splashing/crushed_raw_nickel","recipe","recipe"
"recipe:createoritechcompat:splashing/crushed_raw_planitnum","recipe","recipe"
"recipe:createoritechcompat:splashing/crushed_raw_uranium","recipe","recipe"
"recipe:createpropulsion:blasting/platinum_ingot_from_deepslate_platinum_ore","recipe","recipe"
"recipe:createpropulsion:blasting/platinum_ingot_from_platinum_ore","recipe","recipe"
"recipe:createpropulsion:crafting/advanced_tilt_adapter","recipe","recipe"
"recipe:createpropulsion:crafting/cable","recipe","recipe"
"recipe:createpropulsion:crafting/cable_relay","recipe","recipe"
"recipe:createpropulsion:crafting/coral_generator","recipe","recipe"
"recipe:createpropulsion:crafting/ion_thruster","recipe","recipe"
"recipe:createpropulsion:crafting/liquid_burner","recipe","recipe"
"recipe:createpropulsion:crafting/liquid_vector_thruster","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_block","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_fluid_tank","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_fluid_tank_from_vessel","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_fluid_vessel","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_fluid_vessel_compat","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_fluid_vessel_from_tank","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_ingot_from_block","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_ingot_from_nugget","recipe","recipe"
"recipe:createpropulsion:crafting/platinum_nugget_from_ingot","recipe","recipe"
"recipe:createpropulsion:crafting/raw_platinum_block","recipe","recipe"
"recipe:createpropulsion:crafting/raw_platinum_from_raw_platinum_block","recipe","recipe"
"recipe:createpropulsion:crafting/redstone_converter","recipe","recipe"
"recipe:createpropulsion:crafting/redstone_transmission","recipe","recipe"
"recipe:createpropulsion:crafting/solid_burner","recipe","recipe"
"recipe:createpropulsion:crafting/solid_fuel_thruster","recipe","recipe"
"recipe:createpropulsion:crafting/stirling_engine","recipe","recipe"
"recipe:createpropulsion:crafting/thruster","recipe","recipe"
"recipe:createpropulsion:crafting/tilt_adapter","recipe","recipe"
"recipe:createpropulsion:crafting/vector_thruster","recipe","recipe"
"recipe:createpropulsion:crafting/wing","recipe","recipe"
"recipe:createpropulsion:crushing/deepslate_platinum_ore","recipe","recipe"
"recipe:createpropulsion:crushing/platinum_ore","recipe","recipe"
"recipe:createpropulsion:crushing/raw_platinum_block","recipe","recipe"
"recipe:createpropulsion:crushing/spruce_log","recipe","recipe"
"recipe:createpropulsion:cutting/copycat_wing","recipe","recipe"
"recipe:createpropulsion:deploying/platinum_casing","recipe","recipe"
"recipe:createpropulsion:item_application/platinum_casing","recipe","recipe"
"recipe:createpropulsion:mixing/coral","recipe","recipe"
"recipe:createpropulsion:mixing/oxidizer","recipe","recipe"
"recipe:createpropulsion:mixing/turpentine","recipe","recipe"
"recipe:createpropulsion:pressing/platinum_sheet","recipe","recipe"
"recipe:createpropulsion:smelting/platinum_ingot_from_crushed_raw_platinum","recipe","recipe"
"recipe:createpropulsion:smelting/platinum_ingot_from_deepslate_platinum_ore","recipe","recipe"
"recipe:createpropulsion:smelting/platinum_ingot_from_platinum_ore","recipe","recipe"
"recipe:createpropulsion:smelting/platinum_ingot_from_raw_platinum","recipe","recipe"
"recipe:createpropulsion:smelting/tempered_wing","recipe","recipe"
"recipe:createpropulsion:splashing/crushed_raw_platinum","recipe","recipe"
"recipe:createpropulsion:stonecutting/copycat_wing_from_zinc","recipe","recipe"
"recipe:createreautomated:advanced_extracting/copper_bits","recipe","recipe"
"recipe:createreautomated:advanced_extracting/diamond_bits","recipe","recipe"
"recipe:createreautomated:advanced_extracting/diamond_bits_drill_tier3","recipe","recipe"
"recipe:createreautomated:advanced_extracting/gold_bits","recipe","recipe"
"recipe:createreautomated:advanced_extracting/iron_bits","recipe","recipe"
"recipe:createreautomated:advanced_extracting/nether_gold_bits","recipe","recipe"
"recipe:createreautomated:advanced_extracting/netherite_bits_from_diamond_drill","recipe","recipe"
"recipe:createreautomated:advanced_extracting/netherite_bits_from_netherite_drill","recipe","recipe"
"recipe:createreautomated:advanced_extracting/quartz_bits","recipe","recipe"
"recipe:createreautomated:advanced_extracting/zinc_bits","recipe","recipe"
"recipe:createreautomated:advanced_extractor","recipe","recipe"
"recipe:createreautomated:compacting/bake_diamond","recipe","recipe"
"recipe:createreautomated:compacting/netherite_scraps_from_bits","recipe","recipe"
"recipe:createreautomated:compacting/quartz_from_bits","recipe","recipe"
"recipe:createreautomated:compacting/raw_copper_from_bits","recipe","recipe"
"recipe:createreautomated:compacting/raw_gold_from_bits","recipe","recipe"
"recipe:createreautomated:compacting/raw_iron_from_bits","recipe","recipe"
"recipe:createreautomated:compacting/raw_zinc_from_bits","recipe","recipe"
"recipe:createreautomated:diamond_drill","recipe","recipe"
"recipe:createreautomated:extracting/copper_bits","recipe","recipe"
"recipe:createreautomated:extracting/diamond_bits","recipe","recipe"
"recipe:createreautomated:extracting/diamond_bits_drill_tier3","recipe","recipe"
"recipe:createreautomated:extracting/gold_bits","recipe","recipe"
"recipe:createreautomated:extracting/iron_bits","recipe","recipe"
"recipe:createreautomated:extracting/nether_gold_bits","recipe","recipe"
"recipe:createreautomated:extracting/quartz_bits","recipe","recipe"
"recipe:createreautomated:extracting/zinc_bits","recipe","recipe"
"recipe:createreautomated:extractor","recipe","recipe"
"recipe:createreautomated:iron_drill","recipe","recipe"
"recipe:createreautomated:mechanical_crafting/infinite_copper_node","recipe","recipe"
"recipe:createreautomated:mechanical_crafting/infinite_diamond_node","recipe","recipe"
"recipe:createreautomated:mechanical_crafting/infinite_gold_node","recipe","recipe"
"recipe:createreautomated:mechanical_crafting/infinite_iron_node","recipe","recipe"
"recipe:createreautomated:mechanical_crafting/infinite_quartz_node","recipe","recipe"
"recipe:createreautomated:mechanical_crafting/infinite_zinc_node","recipe","recipe"
"recipe:createreautomated:netherite_drill_upgrade","recipe","recipe"
"recipe:createreautomated:sequenced_assembly/unbaked_diamond_from_bits","recipe","recipe"
"recipe:createreautomated:stabilizer","recipe","recipe"
"recipe:createreautomatedtraces:trace_finder","recipe","recipe"
"recipe:createthrusters:advanced_contraption_controller","recipe","recipe"
"recipe:createthrusters:advanced_navigation_table","recipe","recipe"
"recipe:createthrusters:advanced_portable_contraption_controller","recipe","recipe"
"recipe:createthrusters:aileron_bearing","recipe","recipe"
"recipe:createthrusters:alternator","recipe","recipe"
"recipe:createthrusters:analogue_contraption_controller","recipe","recipe"
"recipe:createthrusters:analogue_joystick","recipe","recipe"
"recipe:createthrusters:andesite_cable","recipe","recipe"
"recipe:createthrusters:bi_directional_gearshift","recipe","recipe"
"recipe:createthrusters:bidirectional_gearbox","recipe","recipe"
"recipe:createthrusters:bidirectional_gearbox_from_vertical","recipe","recipe"
"recipe:createthrusters:claw","recipe","recipe"
"recipe:createthrusters:configuration_clipboard","recipe","recipe"
"recipe:createthrusters:contraption_network_linker","recipe","recipe"
"recipe:createthrusters:copycat_double_button","recipe","recipe"
"recipe:createthrusters:double_button","recipe","recipe"
"recipe:createthrusters:entity_launcher","recipe","recipe"
"recipe:createthrusters:fuel_oxidizer","recipe","recipe"
"recipe:createthrusters:gyroscope_link","recipe","recipe"
"recipe:createthrusters:industrial_motor","recipe","recipe"
"recipe:createthrusters:physics_gantry_belt_wheel","recipe","recipe"
"recipe:createthrusters:physics_gantry_carriage","recipe","recipe"
"recipe:createthrusters:physics_gantry_shaft","recipe","recipe"
"recipe:createthrusters:physics_goggles","recipe","recipe"
"recipe:createthrusters:physics_staff","recipe","recipe"
"recipe:createthrusters:portable_contraption_controller","recipe","recipe"
"recipe:createthrusters:powered_zipline","recipe","recipe"
"recipe:createthrusters:processing_upgrade_haunting_t1","recipe","recipe"
"recipe:createthrusters:processing_upgrade_haunting_t2","recipe","recipe"
"recipe:createthrusters:processing_upgrade_haunting_t3","recipe","recipe"
"recipe:createthrusters:processing_upgrade_haunting_t4","recipe","recipe"
"recipe:createthrusters:processing_upgrade_smelting_t1","recipe","recipe"
"recipe:createthrusters:processing_upgrade_smelting_t2","recipe","recipe"
"recipe:createthrusters:processing_upgrade_smelting_t3","recipe","recipe"
"recipe:createthrusters:processing_upgrade_smelting_t4","recipe","recipe"
"recipe:createthrusters:processing_upgrade_smoking_t1","recipe","recipe"
"recipe:createthrusters:processing_upgrade_smoking_t2","recipe","recipe"
"recipe:createthrusters:processing_upgrade_smoking_t3","recipe","recipe"
"recipe:createthrusters:processing_upgrade_smoking_t4","recipe","recipe"
"recipe:createthrusters:propulsion_upgrade_t1","recipe","recipe"
"recipe:createthrusters:propulsion_upgrade_t2","recipe","recipe"
"recipe:createthrusters:propulsion_upgrade_t3","recipe","recipe"
"recipe:createthrusters:propulsion_upgrade_t4","recipe","recipe"
"recipe:createthrusters:scissor_arms","recipe","recipe"
"recipe:createthrusters:scissor_piston","recipe","recipe"
"recipe:createthrusters:shipping_manifest","recipe","recipe"
"recipe:createthrusters:small_thruster","recipe","recipe"
"recipe:createthrusters:thruster","recipe","recipe"
"recipe:createthrusters:thruster_bearing","recipe","recipe"
